polygon_id,polygon_area_km2,grid_name,grid_cell_area_km2,ratio,calculated_scale_factor,mean_at_scale_factor,mean_at_original_resolution,difference,pct_difference
1909010405,990.1794706754611,12km,144.0,6.876246324135146,13,13.711504971539533,12.388888676961264,1.3226162945782693,10.675826775631982
190804040201,139.49245648147127,12km,144.0,0.9686976144546615,16,13.006521836571071,11.800000190734863,1.206521645836208,10.224759545203618
1908040318,245.01181793418428,12km,144.0,1.7014709578762797,15,19.46052627472216,17.766666730244953,1.6938595444772062,9.533918602715033
1909010401,981.867334297001,12km,144.0,6.8185231548402845,13,7.454746750336659,6.842857088361468,0.6118896619751908,8.94202018358546
1908040411,494.7137914402431,12km,144.0,3.4355124405572437,14,11.94381708098996,10.974999904632568,0.9688171763573923,8.827491433038215
190901040401,141.835215549781,12km,144.0,0.9849667746512569,16,5.430496351093265,5.0,0.43049635109326534,8.609927021865307
190804041401,49.587665554959976,12km,144.0,0.34435878857611096,16,11.04313710156609,10.199999809265137,0.8431372923009537,8.266052039874477
190804041103,60.85755283477333,12km,144.0,0.4226218946859259,16,11.146610292337709,10.300000190734863,0.8466101016028453,8.219515397333629
190803090104,128.19299809975738,12km,144.0,0.8902291534705373,16,13.7852001953125,12.800000190734863,0.9852000045776368,7.696874921070414
190804040105,108.27626414662174,12km,144.0,0.7519185010182066,16,15.989422545983242,14.899999618530273,1.0894229274529685,7.311563458687045
1908040204,962.5983148866057,12km,144.0,6.684710520045873,13,9.275621644381818,8.650000174840292,0.6256214695415263,7.23261799879764
190803090208,85.21631971658624,12km,144.0,0.5917799980318489,16,20.8939759128065,19.5,1.3939759128065,7.148594424648717
1909010404,949.9157823301671,12km,144.0,6.596637377292827,13,7.3620437044296825,6.880000019073487,0.4820436853561958,7.006448895636944
190804031802,205.24592148965831,12km,144.0,1.4253188992337382,15,19.53154923076361,18.299999713897705,1.231549516865904,6.729778885901398
190901040405,113.76186825106356,12km,144.0,0.7900129739657191,16,9.269265800441078,8.699999809265137,0.569265991175941,6.543287398347945
190804031209,157.5908335913729,12km,144.0,1.0943807888289785,15,28.544000049937853,26.799999237060547,1.7440008128773066,6.507465904945266
190804020501,221.96211535958776,12km,144.0,1.541403578886026,15,9.370360778779098,8.800000190734863,0.5703605880442346,6.481370178204569
1908040316,361.7841492889903,12km,144.0,2.5123899256179882,15,24.253462584122367,22.800000190734863,1.453462393387504,6.374835005388031
1908040405,981.7315684650991,12km,144.0,6.817580336563188,13,16.887968263968055,15.900000190734863,0.9879680732331924,6.213635606173729
190804041306,38.46127236865677,2km,4.0,9.615318092164193,12,31.85917496443812,30.0,1.8591749644381217,6.197249881460406
190803090108,146.9196605117756,12km,144.0,1.0202754202206639,15,18.55411755804922,17.5,1.0541175580492208,6.023528903138405
190902010504,133.5103214028243,12km,144.0,0.9271550097418354,16,9.621591087543603,9.100000381469727,0.5215907060738765,5.731765760537641
190901040702,59.03629784625412,12km,144.0,0.40997429059898693,16,10.968965209763626,10.399999618530273,0.5689655912333524,5.4708231932969875
190803090202,47.48527267514625,12km,144.0,0.32975883802184897,16,11.911578951383891,11.300000190734863,0.6115787606490279,5.412201330319231
190804041707,94.79446050413878,12km,144.0,0.6582948646120749,16,11.370967900881203,10.800000190734863,0.5709677101463395,5.286737963543399
190804032002,157.679440171849,12km,144.0,1.0949961123045069,15,7.409523808475816,7.049999952316284,0.359523856159532,5.099629199875527
190804031702,239.55297795105216,12km,144.0,1.6635623468823066,15,19.474327176007783,18.59999942779541,0.874327748212373,4.700686962956556
190804040604,92.27654386907905,12km,144.0,0.64080933242416,16,10.25307265340283,9.800000190734863,0.45307246266796675,4.623188304591172
190804040606,52.13510201191759,12km,144.0,0.3620493195272055,16,11.066667011805944,10.600000381469727,0.466666630336217,4.402515222093908
1908040418,321.26147808008744,12km,144.0,2.230982486667274,15,18.999999787880757,18.199999809265137,0.7999999786156202,4.395604324173462
190804041305,34.13772647190445,2km,4.0,8.534431617976113,12,28.49919871794872,27.3,1.1991987179487182,4.392669296515452
190804020409,160.7084786566071,12km,144.0,1.1160311017819937,15,10.100722027169239,9.699999809265137,0.4007222179041019,4.13115696684184
190804020601,152.7090719299978,12km,144.0,1.0604796661805402,15,9.653207703356474,9.300000190734863,0.3532075126216103,3.797930165350897
190804031903,98.84422895340491,12km,144.0,0.6864182566208674,16,29.88453579932144,28.799999237060547,1.0845365622608938,3.765752052053132
1908040322,994.4162653459758,12km,144.0,6.905668509347055,13,24.036193184101265,23.183333079020183,0.8528601050810813,3.6787639731272264
1908040325,272.66202017466657,12km,144.0,1.8934862512129622,15,21.495522850866255,20.750000476837158,0.7455223740290968,3.5928788284188697
190804040904,60.20034351452202,2km,4.0,15.050085878630505,10,33.85006518904824,32.733333333333334,1.116731855714903,3.4116044471942044
1909020106,460.78165407355374,12km,144.0,3.199872597733012,14,16.903924621814905,16.350000381469727,0.5539242403451787,3.3879157640446835
1908040406,837.78918502289,12km,144.0,5.8179804515478475,13,13.182978458034011,12.762499809265137,0.4204786487688743,3.294641763392006
190804041308,66.98794878008941,12km,144.0,0.4651940887506209,16,12.70153865814209,12.300000190734863,0.4015384674072262,3.264540334801705
190804040503,88.11552566724225,12km,144.0,0.6119133726891823,16,21.36279090615206,20.700000762939453,0.6627901432126073,3.201884631807566
1908030901,759.6187753153374,12km,144.0,5.275130384134288,13,14.496424829874632,14.049999952316284,0.44642487755834814,3.177401274544136
190901040106,47.12178679442782,2km,4.0,11.780446698606955,11,39.192494788047256,38.0,1.1924947880472558,3.138144179071726
190804040204,145.66010888434943,2km,4.0,36.41502722108736,7,32.86101882613511,31.86842105263158,0.9925977735035296,3.1146750943958814
190804041709,98.10036384213328,12km,144.0,0.6812525266814811,16,13.386911047690825,13.0,0.38691104769082507,2.9762388283909624
190901041201,160.24840811909334,12km,144.0,1.1128361674937037,15,14.362093715461153,13.949999809265137,0.4120939061960165,2.954078221006979
190902010204,36.92392426068578,2km,4.0,9.230981065171445,12,43.22304832713755,42.0,1.2230483271375476,2.9120198265179704
190804040505,99.6574164930065,2km,4.0,24.914354123251623,9,35.7394916911046,34.73076923076923,1.0087224603353633,2.9044057551184324
190803091006,122.17450387206121,2km,4.0,30.543625968015302,8,36.51892983341747,35.5,1.0189298334174666,2.8702248828661032
190804032206,92.16935011404414,12km,144.0,0.6400649313475287,16,28.887777625189887,28.100000381469727,0.7877772437201607,2.8034776976005054
1908031116,433.7491304938217,12km,144.0,3.0121467395404284,14,20.93410841919655,20.375,0.5591084191965514,2.7440904009646694
190804040105,108.27626414662174,2km,4.0,27.069066036655435,8,33.791808873720136,32.92857142857143,0.8632374451487053,2.621545386568736
190902010202,48.17611948404806,2km,4.0,12.044029871012015,11,41.38316498316498,40.333333333333336,1.0498316498316456,2.602888388012344
190804020504,39.678718344920526,2km,4.0,9.919679586230131,12,48.47684865238424,47.27272727272727,1.2041213796569679,2.547179841582047
190901040302,69.9218009669923,12km,144.0,0.4855680622707798,16,8.613767734472303,8.399999618530273,0.21376811594202927,2.5448586386892207
190804041708,79.66934672793506,2km,4.0,19.917336681983766,9,35.63312883435583,34.8,0.8331288343558327,2.394048374585726
190804041310,46.24896186171727,2km,4.0,11.562240465429317,11,25.772823779193207,25.181818181818183,0.5910055973750232,2.3469536357852907
1908030904,703.9907607978083,12km,144.0,4.888824727762557,14,19.40523316086643,18.971428734915598,0.43380442595083224,2.2866196953972437
190902010105,131.88074136233743,12km,144.0,0.9158384816828988,16,11.34767434763354,11.099999904632568,0.24767444300097097,2.231301307467619
190804040907,124.08197233862138,2km,4.0,31.020493084655346,8,23.94634873323398,23.433333333333334,0.5130153999006453,2.189254907115129
190902010404,90.65031234882741,2km,4.0,22.662578087206853,9,40.33440860215054,39.476190476190474,0.8582181259600645,2.1740145530954593
190804040203,87.63648154896505,12km,144.0,0.6085866774233684,16,20.12298835008994,19.699999809265137,0.42298854082480375,2.1471499742140474
190901040408,62.43433777731426,2km,4.0,15.608584444328566,10,53.1566645609602,52.0625,1.094164560960202,2.101636611688263
1909020101,972.5603686083822,12km,144.0,6.753891448669321,13,8.401362051566442,8.228571278708321,0.1727907728581215,2.099887902839499
1909010412,873.3511642610327,12km,144.0,6.064938640701616,13,16.83842049389681,16.499999894036186,0.3384205998606227,2.0510339517210694
190804032503,97.28786178419138,2km,4.0,24.321965446047844,9,18.920460230115058,18.541666666666668,0.3787935634483901,2.0429315781486204
190804041703,74.1424636315559,2km,4.0,18.535615907888975,10,28.324482209240575,27.764705882352942,0.5597763268876328,2.016143550230881
190901040203,98.39761099693776,12km,144.0,0.68331674303429,16,5.508808355874966,5.400000095367432,0.10880826050753445,2.014967751590953
1908040323,754.0841107700855,12km,144.0,5.236695213681149,13,28.00237866098903,27.460000228881835,0.5423784321071956,1.9751581485302891
190803090301,97.96657429938945,12km,144.0,0.680323432634649,16,25.946841882404527,25.449999809265137,0.49684207313939055,1.9522281998545004
1908040206,598.6205826946389,12km,144.0,4.157087379823881,14,10.441115001629731,10.25,0.19111500162973094,1.8645366012656677
190804031401,161.13248633840212,12km,144.0,1.118975599572237,15,23.934892304509663,23.5,0.4348923045096633,1.8506055511049502
190804032103,127.61156827247854,2km,4.0,31.902892068119634,8,21.014990328820115,20.636363636363637,0.3786266924564785,1.8347548973661956
1908031106,616.1437863149606,12km,144.0,4.278776293853893,14,17.455965252088102,17.149999856948853,0.3059653951392498,1.784054797034173
190804040101,65.72312171881347,2km,4.0,16.43078042970337,10,38.05963855421687,37.4,0.659638554216869,1.7637394497777248
190902010102,45.75426146610412,2km,4.0,11.43856536652603,11,58.811656005685855,57.81818181818182,0.9934741875040345,1.7182729658088647
190804040402,147.24518491469073,2km,4.0,36.81129622867268,7,52.82195521572911,51.94444444444444,0.877510771284669,1.6893255489972239
190804031602,99.47284325541096,2km,4.0,24.86821081385274,9,20.462365591397848,20.125,0.33736559139784816,1.6763507647098046
190804041705,43.41083187495106,2km,4.0,10.852707968737764,12,28.71392405063291,28.272727272727273,0.44119677790563827,1.5605030729781417
190803091002,54.076238240976025,1km,1.0,54.076238240976025,6,10.806829765545363,10.641509433962264,0.16532033158309822,1.5535421230326605
190902010110,41.89686343388905,2km,4.0,10.474215858472263,12,44.68214519293656,44.0,0.6821451929365594,1.550329983946726
190804041801,75.93919525777031,2km,4.0,18.984798814442577,10,35.240290005178665,34.705882352941174,0.5344076522374905,1.5398186589893796
190804040101,65.72312171881347,771m,0.594441,110.56290148023685,4,136.47145279819108,134.4909090909091,1.9805437072819814,1.4726227376032035
190901040503,57.38005179178396,2km,4.0,14.34501294794599,11,31.497456189937818,31.076923076923077,0.4205331130147414,1.353200611186049
190804041403,119.53078696304635,2km,4.0,29.882696740761588,8,29.96271361988607,29.566666666666666,0.396046953219404,1.339504915059991
190804031305,877.416663515745,12km,144.0,6.093171274414896,13,28.946595875801606,28.56666660308838,0.37992927271322685,1.329974119809107
190804040106,151.56145718721794,771m,0.594441,254.96467637194934,3,99.6761658031088,98.421875,1.2542908031088018,1.2744024670418053
190804040106,151.56145718721794,1km,1.0,151.56145718721794,3,17.228862973760933,17.01298701298701,0.21587596077392135,1.2688892350833547
190804041709,98.10036384213328,1km,1.0,98.10036384213328,4,17.878343949044584,17.65625,0.22209394904458435,1.2578772335268493
190804041101,66.53851826813836,2km,4.0,16.63462956703459,10,34.03556609365738,33.625,0.41056609365737984,1.2210144049290106
190804040103,107.40442369568778,2km,4.0,26.851105923921946,8,41.491097070649055,41.0,0.4910970706490545,1.1977977332903769
190803090403,88.46761696854948,2km,4.0,22.11690424213737,9,35.37218251786696,34.95454545454545,0.4176370633215072,1.1948004412318802
190804040205,147.9313884390881,771m,0.594441,248.85798328023824,3,79.8728888888889,78.94331983805668,0.9295690508322139,1.1775145164139535
190804040808,164.28056975259872,2km,4.0,41.07014243814968,7,22.059862610402355,21.804878048780488,0.25498456162186756,1.1693922848430167
190804041311,102.25841854446138,1km,1.0,102.25841854446138,4,8.822815533980583,8.722772277227723,0.10004325675286019,1.1469204236139476
190902010206,30.508501028662334,2km,4.0,7.627125257165583,13,37.04434250764526,36.625,0.41934250764526126,1.1449624782123173
190803090209,98.43016921508287,2km,4.0,24.607542303770717,9,23.400891972249752,23.136363636363637,0.2645283358861157,1.1433444773073762
190803090107,86.09251675014279,1km,1.0,86.09251675014279,5,8.602758620689656,8.505747126436782,0.09701149425287348,1.1405405405405393
1908040414,287.19498662957733,12km,144.0,1.9944096293720648,15,15.569090868246676,15.399999936421713,0.1690909318249627,1.0979930683314798
190804040306,146.86896311934072,12km,144.0,1.0199233549954216,15,20.923529980229397,20.700000762939453,0.22352921728994346,1.0798512514557113
190902040104,139.19906481251044,2km,4.0,34.79976620312761,7,34.85498839907193,34.48571428571429,0.3692741133576405,1.0708031456103908
190901040501,49.31083734445086,1km,1.0,49.31083734445086,6,22.412982652490207,22.176470588235293,0.23651206425491367,1.0665000244916532
190902010205,127.90019758246228,771m,0.594441,215.16045761053206,3,120.22113904566444,118.98173515981735,1.2394038858470964,1.0416757531585144
190804032302,122.72057781652472,2km,4.0,30.68014445413118,8,28.677370797792275,28.384615384615383,0.29275541317689147,1.0313876344985338
190804041307,45.69012134643222,1km,1.0,45.69012134643222,7,10.945011086474501,10.833333333333334,0.11167775314116746,1.0308715674569302
190901040403,57.441337619388094,2km,4.0,14.360334404847023,11,36.94820717131474,36.57142857142857,0.37677859988617257,1.0302539840637532
190902010303,48.2825040523327,2km,4.0,12.070626013083174,11,48.24089068825911,47.75,0.49089068825910687,1.0280433261970823
190804040609,67.38612485199864,1km,1.0,67.38612485199864,5,9.612580834803056,9.515151515151516,0.09742931965154078,1.023938709713645
190804040903,110.04861915452322,1km,1.0,110.04861915452322,4,16.068809926677947,15.906542056074766,0.1622678706031806,1.02013291154761
190804040902,145.41129399628332,12km,144.0,1.0098006527519674,15,10.908871023885665,10.800000190734863,0.10887083315080126,1.008063252111789
190902010108,94.01494327708583,12km,144.0,0.6528815505353183,16,7.371738843295885,7.299999713897705,0.07173912939818017,0.9827278384902337
190803090205,149.14033761335259,12km,144.0,1.035696788981615,15,15.652156994389554,15.5,0.15215699438955355,0.9816580283197003
190901040511,135.13944951836115,12km,144.0,0.9384683994330635,16,18.474999911857374,18.299999237060547,0.17500067479682713,0.9562878802881128
190804040807,58.2670246971483,1km,1.0,58.2670246971483,6,12.043478260869565,11.929824561403509,0.11365369946605597,0.9526854219948808
190804031502,81.64960652116685,1km,1.0,81.64960652116685,5,8.21021897810219,8.135802469135802,0.0744165089663884,0.9146793970072019
190803090403,88.46761696854948,1km,1.0,88.46761696854948,5,10.595859585958596,10.5,0.09585958595859623,0.9129484377009164
190804041301,72.23538594473881,1km,1.0,72.23538594473881,5,11.86985172981878,11.763157894736842,0.10669383508193775,0.9070169425310144
190804040304,126.90492388503431,2km,4.0,31.726230971258577,8,23.854713313896987,23.64516129032258,0.20955202357440683,0.8862363889231395
190804041310,46.24896186171727,1km,1.0,46.24896186171727,6,11.454761904761904,11.354166666666666,0.10059523809523796,0.8859764089121875
1908040212,537.7462340696507,1km,1.0,537.7462340696507,2,10.080570902394108,9.992495309568481,0.08807559282562671,0.8814174047326142
190902010207,144.05665727732872,12km,144.0,1.000393453314783,15,16.19139356691329,16.050000190734863,0.14139337617842784,0.8809556043497719
190804040104,55.91176703752585,1km,1.0,55.91176703752585,6,18.425889328063242,18.267857142857142,0.15803218520609974,0.8650833207763036
190804040403,136.5481289719034,2km,4.0,34.13703224297585,8,42.20316027088036,41.84375,0.35941027088036037,0.8589341798485087
190804041507,54.47837612723319,2km,4.0,13.619594031808298,11,32.118176364727056,31.846153846153847,0.272022518573209,0.8541769906888206
190804032005,63.36764238749104,1km,1.0,63.36764238749104,6,18.809856083733102,18.650793650793652,0.1590624329394501,0.8528453851221579
190804041303,153.9725275445342,2km,4.0,38.49313188613355,7,35.58507306889353,35.28947368421053,0.2955993846830012,0.8376418059622702
190804041104,109.85800143508165,2km,4.0,27.46450035877041,8,36.41783510936624,36.11538461538461,0.30245049398162394,0.8374561068713763
190804041803,39.89031930935242,1km,1.0,39.89031930935242,7,14.699492385786803,14.581395348837209,0.11809703694959417,0.8099158833863714
1908040413,811.542172201825,2km,4.0,202.88554305045625,3,25.83911159263272,25.63235294117647,0.20675865145624783,0.8066315719463485
190804031903,98.84422895340491,2km,4.0,24.711057238351227,9,17.22025565388397,17.083333333333332,0.1369223205506387,0.801496510540324
190804032304,141.0201377797154,2km,4.0,35.25503444492885,7,17.835710211066743,17.694444444444443,0.1412657666223005,0.7983622603458115
190804041507,54.47837612723319,1km,1.0,54.47837612723319,6,15.079107505070994,14.962264150943396,0.11684335412759772,0.780920273488358
190804032305,41.95040640342941,2km,4.0,10.487601600857353,12,13.85686274509804,13.75,0.10686274509803972,0.7771836007130162
190804032402,120.37586761790271,2km,4.0,30.09396690447568,8,23.438587512794268,23.258064516129032,0.18052299666523552,0.7761737720696673
190804041304,149.67920249774147,1km,1.0,149.67920249774147,4,9.172628951747088,9.10204081632653,0.07058813542055731,0.7755198734545534
190902010109,56.57772533439662,771m,0.594441,95.17803336983253,4,119.58148631029987,118.66326530612245,0.9182210041774113,0.7738039247517955
190803090101,59.91788669985944,2km,4.0,14.97947167496486,10,28.098090849242922,27.88235294117647,0.2157379080664512,0.7737435521370614
190804041502,72.19312876733613,1km,1.0,72.19312876733613,5,13.403181568842568,13.301369863013699,0.10181170582886878,0.7654227111748116
190803090210,115.75803006481328,2km,4.0,28.93950751620332,8,21.303837953091683,21.142857142857142,0.16098081023454114,0.7613957240822892
190902010207,144.05665727732872,2km,4.0,36.01416431933218,7,36.133519553072624,35.861111111111114,0.2724084419615096,0.7596207521777184
190804041702,121.83243161669346,2km,4.0,30.458107904173364,8,35.97570850202429,35.70967741935484,0.26603108266944986,0.7449831583335994
190804041304,149.67920249774147,2km,4.0,37.41980062443537,7,20.17669172932331,20.02777777777778,0.14891395154553067,0.7435370673563251
190804032406,85.32457115597555,1km,1.0,85.32457115597555,5,8.928905519176801,8.863636363636363,0.0652691555404381,0.7363699599434043
1908040206,598.6205826946389,2km,4.0,149.65514567365972,4,48.07501036054704,47.7248322147651,0.35017814578193907,0.733744110835451
190901040301,49.73443286714597,1km,1.0,49.73443286714597,6,32.863787375415285,32.625,0.23878737541528494,0.7319153269434021
190804021202,119.35844358243472,1km,1.0,119.35844358243472,4,11.529106029106028,11.445378151260504,0.08372787784552393,0.7315431324241812
190804032208,117.13646280096665,2km,4.0,29.284115700241664,8,15.336659663865547,15.225806451612904,0.11085321225264266,0.7280613516593055
190804031504,142.36211430128395,1km,1.0,142.36211430128395,4,6.629662132514261,6.583333333333333,0.04632879918092758,0.7037285951533304
190804032501,57.55304379990561,1km,1.0,57.55304379990561,6,7.240172579098753,7.189655172413793,0.05051740668496052,0.7026401889035276
190901040402,42.20832598406575,771m,0.594441,71.0050719652005,5,154.44226457399103,153.3661971830986,1.0760673908924332,0.7016327004625105
190804041502,72.19312876733613,2km,4.0,18.048282191834033,10,28.778809393773894,28.57894736842105,0.19986202535284292,0.6993330537208132
190804040804,104.23697429187803,2km,4.0,26.059243572969507,8,28.231952662721895,28.04,0.1919526627218957,0.6845672707628235
190804041505,45.312709704164575,2km,4.0,11.328177426041144,11,39.95830337886412,39.69230769230769,0.2659956865564297,0.6701441715568965
190804041804,114.65911641663493,2km,4.0,28.664779104158733,8,28.687533440342428,28.5,0.18753344034242758,0.658012071376939
190901040408,62.43433777731426,1km,1.0,62.43433777731426,6,30.144183989385226,29.953125,0.19105898938522614,0.6378599541290805
190804031904,108.43754103220601,2km,4.0,27.109385258051503,8,15.985771200910643,15.884615384615385,0.1011558162952575,0.6368162769192965
190804040403,136.5481289719034,1km,1.0,136.5481289719034,4,21.118852459016395,20.985294117647058,0.13355834136933709,0.6364377864831761
1908040401,599.2414402327132,2km,4.0,149.8103600581783,4,35.60214609987619,35.37748344370861,0.22466265616757397,0.6350441984519593
190804032405,56.60601624629852,771m,0.594441,95.22562583384814,4,69.52151238591917,69.08333333333333,0.4381790525858378,0.634276071294337
190803090308,111.45513754242657,2km,4.0,27.863784385606643,8,22.52375690607735,22.384615384615383,0.13914152146196557,0.6215944257751039
190803110604,107.74129884614561,2km,4.0,26.935324711536403,8,27.634902411021812,27.464285714285715,0.17061669673609714,0.6212311454630325
190804032206,92.16935011404414,1km,1.0,92.16935011404414,5,6.452749140893471,6.413043478260869,0.03970566263260178,0.6191391461354854
190804040802,47.563314242841955,1km,1.0,47.563314242841955,6,7.843967517401392,7.795918367346939,0.048049150054453094,0.6163372650963879
190902040104,139.19906481251044,1km,1.0,139.19906481251044,4,16.830146731880834,16.727272727272727,0.10287400460810758,0.6150076362441215
190901040404,147.32561069516345,2km,4.0,36.83140267379086,7,33.85284463894967,33.648648648648646,0.20419599030102376,0.6068475213765365
190804021202,119.35844358243472,2km,4.0,29.83961089560868,8,36.445247933884296,36.225806451612904,0.21944148227139237,0.6057601024410654
190901040202,84.9168267929783,2km,4.0,21.229206698244575,9,47.23910550458716,46.95652173913044,0.2825837654567209,0.6017987597689426
190804040607,126.74621153788917,2km,4.0,31.68655288447229,8,28.939688715953306,28.766666666666666,0.1730220492866401,0.601467146998749
190901040205,133.545924791328,771m,0.594441,224.6579976672672,3,124.50566223535205,123.76255707762557,0.7431051577264753,0.6004280901051434
1909010404,949.9157823301671,2km,4.0,237.47894558254177,3,41.33810623556582,41.0921052631579,0.24600097240791996,0.5986575056997091
190804032007,48.18737518566735,1km,1.0,48.18737518566735,6,13.307604345340195,13.229166666666666,0.07843767867352902,0.5929147364298256
190804041104,109.85800143508165,12km,144.0,0.7629027877436225,16,12.272169679965613,12.199999809265137,0.07216987070047587,0.59155632646541
190901040703,124.31373659540185,1km,1.0,124.31373659540185,4,16.5518444666002,16.454545454545453,0.09729901205474789,0.5913199627636613
190901040503,57.38005179178396,771m,0.594441,96.52774924977241,4,95.15584415584415,94.5979381443299,0.5579060115142482,0.5897655091203365
190901040304,72.34556792900844,1km,1.0,72.34556792900844,5,23.782037239868565,23.642857142857142,0.13918009701142253,0.5886771474803371
190901040405,113.76186825106356,2km,4.0,28.44046706276589,8,39.95271739130435,39.72,0.2327173913043481,0.5858947414510275
